TRAIN_COURSE_ID,SEQ,NODE,ARRIVAL_SECONDS,DEPARTURE_SECONDS,Track,Activity,DUTY_ID,START_TIME_SECONDS,END_TIME_SECONDS,START_NODE,END_NODE,NODE_R,ARRIVAL_SECONDS_R,DEPARTURE_SECONDS_R,TRACK_R,IS_REALIZED,DIRECTION,CATEGORY,ARRIVAL_SECONDS_P,DEPARTURE_SECONDS_P,Activity_P
9R52RN#1,2,PLMSEJ,59460.0,59460.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,PLMSEJ,59469.0,59469.0,,1.0,WB,OO,59460.0,59460.0,PASS
9R52RN#1,3,WOLWXR,59580.0,59610.0,1,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WOLWXR,59556.0,59610.0,1,1.0,WB,OO,59580.0,59610.0,STOP
9R52RN#1,4,CUSTEBT,59804.0,59804.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,CUSTEBT,59769.0,59769.0,,1.0,WB,OO,59804.0,59804.0,PASS
9R52RN#1,5,CUSTMHS,59820.0,59850.0,B,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,CUSTMHS,59803.0,59850.0,B,1.0,WB,OO,59820.0,59850.0,STOP
9R52RN#1,6,CUSTWBT,59870.0,59870.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,CUSTWBT,59880.0,59880.0,,1.0,WB,OO,59870.0,59870.0,PASS
9R52RN#1,7,CANWHRF,60030.0,60090.0,1,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,CANWHRF,60016.0,60090.0,,1.0,WB,OO,60030.0,60090.0,STOP
9R52RN#1,8,SPNYGNJ,60240.0,60240.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,SPNYGNJ,60195.0,60195.0,,1.0,WB,OO,60240.0,60240.0,PASS
9R52RN#1,9,WCHAPXR,60300.0,60330.0,1,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WCHAPXR,60266.0,60330.0,1,1.0,WB,OO,60300.0,60330.0,STOP
9R52RN#1,10,WCHAVRD,60350.0,60350.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WCHAVRD,60359.0,60359.0,,1.0,WB,OO,60350.0,60350.0,PASS
9R52RN#1,11,LIVSTLL,60450.0,60510.0,2,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,LIVSTLL,60448.0,60510.0,,1.0,WB,OO,60450.0,60510.0,STOP
9R52RN#1,12,FRNDXR,60600.0,60660.0,1,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,FRNDXR,60597.0,60660.0,,1.0,WB,OO,60600.0,60660.0,STOP
9R52RN#1,13,FRNDFST,60716.0,60716.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,FRNDFST,60716.0,60716.0,,1.0,WB,OO,60716.0,60716.0,PASS
9R52RN#1,14,TOTCFST,60720.0,60720.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,TOTCFST,60719.0,60719.0,,1.0,WB,OO,60720.0,60720.0,PASS
9R52RN#1,15,TOTCTRD,60780.0,60840.0,1,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,TOTCTRD,60788.0,60840.0,,1.0,WB,OO,60780.0,60840.0,STOP
9R52RN#1,16,BONDST,60930.0,60960.0,1,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,BONDST,60921.0,60971.0,,1.0,WB,OO,60930.0,60960.0,STOP
9R52RN#1,17,PADTLL,61140.0,61200.0,2,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,PADTLL,61107.0,61200.0,2,1.0,WB,OO,61140.0,61200.0,STOP
9R52RN#1,18,ROJAOJN,61247.0,61247.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ROJAOJN,61260.0,61260.0,,1.0,WB,OO,61247.0,61247.0,PASS
9R52RN#1,19,WBRNPKS,61290.0,61290.0,ARR,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WBRNPKS,61275.0,61275.0,,1.0,WB,OO,61290.0,61290.0,PASS
9R52RN#1,20,PRTOBJP,61320.0,61320.0,4,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,PRTOBJP,61304.0,61304.0,,1.0,WB,OO,61320.0,61320.0,PASS
9R52RN#1,21,LDBRKJ,61440.0,61440.0,6,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,LDBRKJ,61342.0,61342.0,,1.0,WB,OO,61440.0,61440.0,PASS
9R52RN#1,22,OLDOKCE,61498.0,61498.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,OLDOKCE,61389.0,61389.0,,1.0,WB,OO,61498.0,61498.0,PASS
9R52RN#1,23,OLDOKCW,61530.0,61530.0,DR,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,OLDOKCW,61409.0,61409.0,,1.0,WB,OO,61530.0,61530.0,PASS
9R52RN#1,24,FRIARSJ,61559.0,61559.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,FRIARSJ,61426.0,61426.0,,1.0,WB,OO,61559.0,61559.0,PASS
9R52RN#1,25,ZZZACTE,61587.0,61587.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ZZZACTE,61445.0,61445.0,,1.0,WB,OO,61587.0,61587.0,PASS
9R52RN#1,26,ACTONML,61599.0,61599.0,RL,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ACTONML,61453.0,61453.0,,1.0,WB,OO,61599.0,61599.0,PASS
9R52RN#1,27,ACTONW,61650.0,61650.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ACTONW,61485.0,61485.0,,1.0,WB,OO,61650.0,61650.0,PASS
9R52RN#1,28,EALINGB,61710.0,61740.0,2,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,EALINGB,,,,,WB,OO,61740.0,61800.0,STOP
9R52RN#1,29,WEALING,61802.0,61802.0,3,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WEALING,,,,,WB,OO,61869.0,61869.0,PASS
9R52RN#1,30,WEALJN,61809.0,61809.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WEALJN,,,,,WB,OO,61877.0,61877.0,PASS
9R52RN#1,31,ZZZHAN,61849.0,61849.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ZZZHAN,,,,,WB,OO,61923.0,61923.0,PASS
9R52RN#1,32,HANWELL,61857.0,61857.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,HANWELL,,,,,WB,OO,61932.0,61932.0,PASS
9R52RN#1,33,ZZZHBJN,61903.0,61903.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ZZZHBJN,,,,,WB,OO,61984.0,61984.0,PASS
9R52RN#1,34,STHALEJ,61958.0,61958.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,STHALEJ,,,,,WB,OO,62045.0,62045.0,PASS
9R52RN#1,35,STHALL,61980.0,62010.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,STHALL,,,,,WB,OO,62070.0,62130.0,STOP
9R52RN#1,36,STHALWJ,62076.0,62076.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,STHALWJ,,,,,WB,OO,62196.0,62196.0,PASS
9R52RN#1,37,HAYESAH,62160.0,62190.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,HAYESAH,,,,,WB,OO,62280.0,62310.0,STOP
9R52RN#1,38,HTRWAJN,62220.0,62220.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,HTRWAJN,,,,,WB,OO,62340.0,62340.0,PASS
9R52RN#1,39,STKYJN,62260.0,62260.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,STKYJN,,,,,WB,OO,62407.0,62407.0,PASS
9R52RN#1,40,WDRYTON,62343.0,62373.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WDRYTON,,,,,WB,OO,62490.0,62520.0,STOP
9R52RN#1,41,WDRYJN,62383.0,62383.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,WDRYJN,,,,,WB,OO,62537.0,62537.0,PASS
9R52RN#1,42,IVER,62516.0,62546.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,IVER,,,,,WB,OO,62670.0,62700.0,STOP
9R52RN#1,43,LANGLEY,62666.0,62696.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,LANGLEY,,,,,WB,OO,62820.0,62850.0,STOP
9R52RN#1,44,DOLPHNJ,62778.0,62778.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,DOLPHNJ,,,,,WB,OO,62932.0,62932.0,PASS
9R52RN#1,45,SLOUGH,62847.0,62877.0,4,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,SLOUGH,,,,,WB,OO,63030.0,63090.0,STOP
9R52RN#1,46,SLOUGHW,62925.0,62925.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,SLOUGHW,,,,,WB,OO,63138.0,63138.0,PASS
9R52RN#1,47,ZZZFRD,62948.0,62948.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ZZZFRD,,,,,WB,OO,63161.0,63161.0,PASS
9R52RN#1,48,BNHAM,63057.0,63087.0,1,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,BNHAM,,,,,WB,OO,63270.0,63300.0,STOP
9R52RN#1,49,TAPLOW,63237.0,63267.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,TAPLOW,,,,,WB,OO,63450.0,63480.0,STOP
9R52RN#1,50,MDNHDE,63373.0,63373.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,MDNHDE,,,,,WB,OO,63692.0,63692.0,PASS
9R52RN#1,51,MDNHEAD,63411.0,63441.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,MDNHEAD,,,,,WB,OO,63780.0,63840.0,STOP
9R52RN#1,52,RUSCOMB,63698.0,63698.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,RUSCOMB,,,,,WB,OO,64121.0,64121.0,PASS
9R52RN#1,53,TWYFORD,63777.0,63807.0,3,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,TWYFORD,,,,,WB,OO,64200.0,64260.0,STOP
9R52RN#1,54,TWYFDW,63897.0,63897.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,TWYFDW,,,,,WB,OO,64312.0,64312.0,PASS
9R52RN#1,55,RDNGKBJ,64095.0,64095.0,1,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,RDNGKBJ,,,,,WB,OO,64560.0,64560.0,PASS
9R52RN#1,56,RDNGNJN,64142.0,64142.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,RDNGNJN,,,,,WB,OO,64607.0,64607.0,PASS
9R52RN#1,57,ZZZREJN,64182.0,64182.0,2,PASS,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,ZZZREJN,,,,,WB,OO,64647.0,64647.0,PASS
9R52RN#1,58,RDNGSTN,64215.0,64245.0,14,STOP,RSDuty_85,59400,64680,ABWDXR,RDNGSTN,RDNGSTN,,,,,WB,OO,64680.0,64680.0,STOP
9R54RL#1,1,ABWDXR,29340.0,29340.0,4,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ABWDXR,28858.0,29340.0,4,1.0,WB,OO,29340.0,29340.0,STOP
9R54RL#1,2,PLMSEJ,29400.0,29400.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,PLMSEJ,29403.0,29403.0,,1.0,WB,OO,29400.0,29400.0,PASS
9R54RL#1,3,WOLWXR,29520.0,29550.0,1,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WOLWXR,29491.0,29550.0,1,1.0,WB,OO,29520.0,29550.0,STOP
9R54RL#1,4,CUSTEBT,29744.0,29744.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,CUSTEBT,29709.0,29709.0,,1.0,WB,OO,29744.0,29744.0,PASS
9R54RL#1,5,CUSTMHS,29760.0,29790.0,B,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,CUSTMHS,29744.0,29790.0,B,1.0,WB,OO,29760.0,29790.0,STOP
9R54RL#1,6,CUSTWBT,29810.0,29810.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,CUSTWBT,29820.0,29820.0,,1.0,WB,OO,29810.0,29810.0,PASS
9R54RL#1,7,CANWHRF,29970.0,30030.0,1,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,CANWHRF,29956.0,30030.0,,1.0,WB,OO,29970.0,30030.0,STOP
9R54RL#1,8,SPNYGNJ,30150.0,30150.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,SPNYGNJ,30135.0,30135.0,,1.0,WB,OO,30150.0,30150.0,PASS
9R54RL#1,9,WCHAPXR,30210.0,30240.0,1,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WCHAPXR,30206.0,30256.0,1,1.0,WB,OO,30210.0,30240.0,STOP
9R54RL#1,10,WCHAVRD,30260.0,30260.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WCHAVRD,30285.0,30285.0,,1.0,WB,OO,30260.0,30260.0,PASS
9R54RL#1,11,LIVSTLL,30360.0,30420.0,2,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,LIVSTLL,30374.0,30424.0,,1.0,WB,OO,30360.0,30420.0,STOP
9R54RL#1,12,FRNDXR,30510.0,30570.0,1,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,FRNDXR,30510.0,30570.0,,1.0,WB,OO,30510.0,30570.0,STOP
9R54RL#1,13,FRNDFST,30626.0,30626.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,FRNDFST,30626.0,30626.0,,1.0,WB,OO,30626.0,30626.0,PASS
9R54RL#1,14,TOTCFST,30630.0,30630.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,TOTCFST,30629.0,30629.0,,1.0,WB,OO,30630.0,30630.0,PASS
9R54RL#1,15,TOTCTRD,30690.0,30750.0,1,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,TOTCTRD,30698.0,30750.0,,1.0,WB,OO,30690.0,30750.0,STOP
9R54RL#1,16,BONDST,30840.0,30870.0,1,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,BONDST,30832.0,30882.0,,1.0,WB,OO,30840.0,30870.0,STOP
9R54RL#1,17,PADTLL,31050.0,31110.0,2,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,PADTLL,31034.0,31110.0,2,1.0,WB,OO,31050.0,31110.0,STOP
9R54RL#1,18,ROJAOJN,31157.0,31157.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ROJAOJN,31170.0,31170.0,,1.0,WB,OO,31157.0,31157.0,PASS
9R54RL#1,19,WBRNPKS,31200.0,31200.0,ARR,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WBRNPKS,31185.0,31185.0,,1.0,WB,OO,31200.0,31200.0,PASS
9R54RL#1,20,PRTOBJP,31290.0,31290.0,4,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,PRTOBJP,31214.0,31214.0,,1.0,WB,OO,31290.0,31290.0,PASS
9R54RL#1,21,LDBRKJ,31350.0,31350.0,6,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,LDBRKJ,31252.0,31252.0,,1.0,WB,OO,31350.0,31350.0,PASS
9R54RL#1,22,OLDOKCE,31408.0,31408.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,OLDOKCE,31299.0,31299.0,,1.0,WB,OO,31408.0,31408.0,PASS
9R54RL#1,23,OLDOKCW,31440.0,31440.0,DR,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,OLDOKCW,31319.0,31319.0,,1.0,WB,OO,31440.0,31440.0,PASS
9R54RL#1,24,FRIARSJ,31469.0,31469.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,FRIARSJ,31336.0,31336.0,,1.0,WB,OO,31469.0,31469.0,PASS
9R54RL#1,25,ZZZACTE,31497.0,31497.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ZZZACTE,31355.0,31355.0,,1.0,WB,OO,31497.0,31497.0,PASS
9R54RL#1,26,ACTONML,31509.0,31509.0,RL,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ACTONML,31363.0,31363.0,,1.0,WB,OO,31509.0,31509.0,PASS
9R54RL#1,27,ACTONW,31560.0,31560.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ACTONW,31397.0,31397.0,,1.0,WB,OO,31560.0,31560.0,PASS
9R54RL#1,28,EALINGB,31620.0,31680.0,2,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,EALINGB,31462.0,31680.0,,1.0,WB,OO,31620.0,31680.0,STOP
9R54RL#1,29,WEALING,31804.0,31804.0,3,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WEALING,31741.0,31741.0,,1.0,WB,OO,31804.0,31804.0,PASS
9R54RL#1,30,WEALJN,31818.0,31818.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WEALJN,31748.0,31748.0,,1.0,WB,OO,31818.0,31818.0,PASS
9R54RL#1,31,ZZZHAN,31898.0,31898.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ZZZHAN,31772.0,31772.0,,1.0,WB,OO,31898.0,31898.0,PASS
9R54RL#1,32,HANWELL,31914.0,31914.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,HANWELL,31776.0,31776.0,,1.0,WB,OO,31914.0,31914.0,PASS
9R54RL#1,33,ZZZHBJN,32007.0,32007.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ZZZHBJN,31796.0,31796.0,,1.0,WB,OO,32007.0,32007.0,PASS
9R54RL#1,34,STHALEJ,32117.0,32117.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,STHALEJ,31891.0,31891.0,,1.0,WB,OO,32117.0,32117.0,PASS
9R54RL#1,35,STHALL,32160.0,32220.0,3,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,STHALL,31935.0,32220.0,3,1.0,WB,OO,32160.0,32220.0,STOP
9R54RL#1,36,STHALWJ,32286.0,32286.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,STHALWJ,32277.0,32277.0,,1.0,WB,OO,32286.0,32286.0,PASS
9R54RL#1,37,HAYESAH,32370.0,32430.0,3,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,HAYESAH,32359.0,32430.0,3,1.0,WB,OO,32370.0,32430.0,STOP
9R54RL#1,38,HTRWAJN,32460.0,32460.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,HTRWAJN,32470.0,32470.0,,1.0,WB,OO,32460.0,32460.0,PASS
9R54RL#1,39,STKYJN,32527.0,32527.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,STKYJN,32511.0,32511.0,,1.0,WB,OO,32527.0,32527.0,PASS
9R54RL#1,40,WDRYTON,32610.0,32640.0,3,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WDRYTON,32587.0,32640.0,3,1.0,WB,OO,32610.0,32640.0,STOP
9R54RL#1,41,WDRYJN,32652.0,32652.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,WDRYJN,32664.0,32664.0,,1.0,WB,OO,32652.0,32652.0,PASS
9R54RL#1,42,IVER,32747.0,32747.0,3,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,IVER,32728.0,32728.0,,1.0,WB,OO,32747.0,32747.0,PASS
9R54RL#1,43,LANGLEY,32850.0,32880.0,3,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,LANGLEY,32829.0,32880.0,3,1.0,WB,OO,32850.0,32880.0,STOP
9R54RL#1,44,DOLPHNJ,32962.0,32962.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,DOLPHNJ,32945.0,32945.0,,1.0,WB,OO,32962.0,32962.0,PASS
9R54RL#1,45,SLOUGH,33060.0,33120.0,4,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,SLOUGH,33033.0,33120.0,4,1.0,WB,OO,33060.0,33120.0,STOP
9R54RL#1,46,SLOUGHW,33168.0,33168.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,SLOUGHW,33170.0,33170.0,,1.0,WB,OO,33168.0,33168.0,PASS
9R54RL#1,47,ZZZFRD,33191.0,33191.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ZZZFRD,33187.0,33187.0,,1.0,WB,OO,33191.0,33191.0,PASS
9R54RL#1,48,BNHAM,33300.0,33330.0,1,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,BNHAM,33294.0,33330.0,1,1.0,WB,OO,33300.0,33330.0,STOP
9R54RL#1,49,TAPLOW,33480.0,33510.0,3,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,TAPLOW,33459.0,33510.0,3,1.0,WB,OO,33480.0,33510.0,STOP
9R54RL#1,50,MDNHDE,33616.0,33616.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,MDNHDE,33577.0,33577.0,,1.0,WB,OO,33616.0,33616.0,PASS
9R54RL#1,51,MDNHEAD,33660.0,33720.0,3,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,MDNHEAD,33636.0,33720.0,3,1.0,WB,OO,33660.0,33720.0,STOP
9R54RL#1,52,RUSCOMB,34024.0,34024.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,RUSCOMB,33965.0,33965.0,,1.0,WB,OO,34024.0,34024.0,PASS
9R54RL#1,53,TWYFORD,34110.0,34170.0,3,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,TWYFORD,34061.0,34170.0,3,1.0,WB,OO,34110.0,34170.0,STOP
9R54RL#1,54,TWYFDW,34222.0,34222.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,TWYFDW,34227.0,34227.0,,1.0,WB,OO,34222.0,34222.0,PASS
9R54RL#1,55,RDNGKBJ,34470.0,34470.0,1,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,RDNGKBJ,34370.0,34370.0,,1.0,WB,OO,34470.0,34470.0,PASS
9R54RL#1,56,RDNGNJN,34529.0,34529.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,RDNGNJN,34390.0,34390.0,,1.0,WB,OO,34529.0,34529.0,PASS
9R54RL#1,57,ZZZREJN,34579.0,34579.0,2,PASS,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,ZZZREJN,34412.0,34412.0,,1.0,WB,OO,34579.0,34579.0,PASS
9R54RL#1,58,RDNGSTN,34620.0,34620.0,13,STOP,RSDuty_81,29340,34620,ABWDXR,RDNGSTN,RDNGSTN,34477.0,,,1.0,WB,OO,34620.0,34620.0,STOP
9R56RN#1,1,ABWDXR,60120.0,60120.0,3,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,ABWDXR,59549.0,60120.0,3,1.0,WB,OO,60120.0,60120.0,STOP
9R56RN#1,2,PLMSEJ,60180.0,60180.0,2,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,PLMSEJ,60189.0,60189.0,,1.0,WB,OO,60180.0,60180.0,PASS
9R56RN#1,3,WOLWXR,60300.0,60330.0,1,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,WOLWXR,60276.0,60330.0,1,1.0,WB,OO,60300.0,60330.0,STOP
9R56RN#1,4,CUSTEBT,60524.0,60524.0,1,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,CUSTEBT,60489.0,60489.0,,1.0,WB,OO,60524.0,60524.0,PASS
9R56RN#1,5,CUSTMHS,60540.0,60570.0,B,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,CUSTMHS,60523.0,60570.0,B,1.0,WB,OO,60540.0,60570.0,STOP
9R56RN#1,6,CUSTWBT,60590.0,60590.0,2,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,CUSTWBT,60600.0,60600.0,,1.0,WB,OO,60590.0,60590.0,PASS
9R56RN#1,7,CANWHRF,60750.0,60810.0,1,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,CANWHRF,60736.0,60810.0,,1.0,WB,OO,60750.0,60810.0,STOP
9R56RN#1,8,SPNYGNJ,60960.0,60960.0,1,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,SPNYGNJ,60915.0,60915.0,,1.0,WB,OO,60960.0,60960.0,PASS
9R56RN#1,9,WCHAPXR,61020.0,61050.0,1,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,WCHAPXR,60986.0,61050.0,1,1.0,WB,OO,61020.0,61050.0,STOP
9R56RN#1,10,WCHAVRD,61070.0,61070.0,1,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,WCHAVRD,61079.0,61079.0,,1.0,WB,OO,61070.0,61070.0,PASS
9R56RN#1,11,LIVSTLL,61170.0,61230.0,2,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,LIVSTLL,61168.0,61230.0,,1.0,WB,OO,61170.0,61230.0,STOP
9R56RN#1,12,FRNDXR,61320.0,61380.0,1,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,FRNDXR,61317.0,61380.0,,1.0,WB,OO,61320.0,61380.0,STOP
9R56RN#1,13,FRNDFST,61436.0,61436.0,1,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,FRNDFST,61436.0,61436.0,,1.0,WB,OO,61436.0,61436.0,PASS
9R56RN#1,14,TOTCFST,61440.0,61440.0,1,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,TOTCFST,61439.0,61439.0,,1.0,WB,OO,61440.0,61440.0,PASS
9R56RN#1,15,TOTCTRD,61500.0,61530.0,1,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,TOTCTRD,,,,,WB,OO,61500.0,61560.0,STOP
9R56RN#1,16,BONDST,61620.0,61650.0,1,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,BONDST,,,,,WB,OO,61650.0,61680.0,STOP
9R56RN#1,17,PADTLL,61830.0,61860.0,2,STOP,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,PADTLL,,,,,WB,OO,61860.0,61920.0,STOP
9R56RN#1,18,ROJAOJN,61907.0,61907.0,1,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,ROJAOJN,,,,,WB,OO,61967.0,61967.0,PASS
9R56RN#1,19,WBRNPKS,61950.0,61950.0,ARR,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,WBRNPKS,,,,,WB,OO,62010.0,62010.0,PASS
9R56RN#1,20,PRTOBJP,61980.0,61980.0,4,PASS,RSDuty_5,60120,65520,ABWDXR,RDNGSTN,PRTOBJP,,,,,WB,OO,62040.0,62040.0,PASS
